x1,x2,y
-18.218669757990998,-20.43513327988191,0
-14.270204009331978,-14.671911634412458,0
-20.21640307986777,-20.776043412514735,0
-22.35617696181078,-19.832652537985823,0
-7.916993592399489,9.07357217619644,1
-9.918889554160529,12.899479992012282,1
-9.56294425185796,8.071957485957258,1
-9.310126957985904,9.931991555005615,1
7.209092089202486,9.419920519288818,2
7.561351403783406,13.916088806281277,2
11.543262440115326,10.06790739870041,2
-8.063719649324948,11.324680672486956,1
-8.235337200472031,9.750532071653792,1
-8.082385578193115,9.71258210177839,1
-23.457099869270426,-19.595749948059773,0
3.6090830563425342,8.0334074467148,2
8.752181155749621,8.951672737550386,2
11.082542296702101,9.657621839758043,2
-17.977725059177747,-15.190272374878372,0
12.034875318632384,11.93152275210174,2
8.88943929821377,10.155571631932181,2
8.943451112685182,5.391824580152742,2
-8.192222614916428,10.523928258028526,1
-21.005840835549535,-16.721274289770555,0
-24.700267333491862,-21.50950705193115,0
-8.261410663227924,8.109358452201011,1
9.932922060104174,6.112518357941953,2
-10.427838635866276,11.184622578155441,1
-10.734973815116197,5.173023822095114,1
11.25159086476939,7.894685687185914,2
-20.437993685544445,-20.125049990129245,0
-9.818086549203525,6.635135348450879,1
-10.162752308519932,8.671763760624579,1
11.73975575029631,10.091826083077642,2
15.995496720097051,8.696946141547837,2
8.650516194388832,6.920373460434302,2
11.294286571387868,9.219314419757366,2
-21.565811819565702,-21.427144336911432,0
11.689629836005016,9.099067518075376,2
-8.958714554948802,9.385706424004798,1
-10.240071869670249,9.679210007747532,1
-21.236474339046673,-22.981226809685317,0
-23.472084887790984,-24.417169552494087,0
-7.6205575884308505,14.221829078648863,1
11.293771413777979,12.109432542736194,2
11.126163409246345,9.491194817418977,2
-7.898722132520284,7.190302112886213,1
-9.8183351665893,10.465380732991925,1
-10.89684761372214,14.468228166110485,1
14.137629945472687,6.441436533929663,2
-12.922487758755807,11.801180280469902,1
-5.071945126040765,12.75889822729566,1
-13.509396345571549,9.493782030319263,1
-7.630422798061115,8.9764182624937,1
-9.668940502561236,15.822832046936064,1
12.485952502742865,8.586422478119411,2
-19.539727713261062,-20.97542451705939,0
10.334016449432063,6.422414959603404,2
7.024363060142216,13.111866749980651,2
-12.653586904664992,14.780237887844585,1
-17.1271141388844,-17.66845342288404,0
-7.133418227113428,7.627401155923641,1
13.559028104017628,9.208676868334818,2
-8.633312177312712,11.71597795987053,1
-17.855363015007217,-20.097940603005345,0
-8.796440271794776,12.118782484195478,1
14.932335565023484,7.552702664944151,2
-21.4512286265371,-20.83140042422515,0
-21.24940861725694,-19.250904939522965,0
-18.242681380118686,-19.261450754999505,0
-13.898190061335148,9.26426622606822,1
10.69542702669848,6.549182689064002,2
-10.18500176286592,9.30172104128344,1
9.134101074710937,11.509383286056163,2
-9.979989458607351,11.092646061347143,1
8.98829601439442,10.17613674434721,2
-16.364854814147286,-19.799513859581708,0
-11.381283951171472,8.790193928163564,1
8.671760303362552,10.949929585805574,2
9.822840957836936,8.650160093497044,2
9.210128078462075,11.221049785040485,2
-13.213255545751379,8.45022754576565,1
9.099557569549999,7.1272533127072375,2
-11.94996534591337,9.549394048470443,1
8.44828907917366,7.80216146360928,2
-10.426479354334493,9.393267695777208,1
9.896673842883635,10.47711246331112,2
-18.66415514551973,-18.86399322451015,0
-18.15559419761577,-16.659109909440364,0
-20.902200983401325,-20.59862562844503,0
-9.358493703513505,10.431938282951196,1
14.251097871574466,11.311738407293154,2
-17.36204772718438,-19.36508345039009,0
11.293991151436147,10.141201451678985,2
-9.342787199816206,13.074741349707203,1
9.833394125137687,7.523710653743316,2
11.547998949735485,8.12640513592259,2
-9.947729954676069,12.40957831686924,1
-8.19566464213531,10.894989974141223,1
-20.70467375416373,-21.99126972237346,0
-18.07495774507624,-16.69245998209646,0
9.06962579573594,6.461563270989197,2
-10.342641805454246,13.508578701226279,1
-11.985382571341399,10.810491031528045,1
9.92733955152936,7.2444815736802,2
-19.15881163415992,-16.03796117190877,0
12.074124744262011,8.858390149511754,2
6.268677900426457,11.423500060938684,2
-13.266166695750304,10.550529660983546,1
9.056152435443394,9.193143596163418,2
-10.507456812886051,10.374142166331422,1
-9.003580812029414,7.886794191796479,1
11.382620928828121,8.477096539717992,2
-8.464949232101125,5.035434923464019,1
-24.301525851582664,-21.279936207684887,0
10.397280214742423,14.307369971376485,2
-21.296857134271857,-19.099380449997387,0
9.468548957113944,9.809233150893444,2
-18.719130676301585,-19.1126716678123,0
7.940902744615829,8.92648858735825,2
-21.50174298427764,-20.75928883925975,0
9.33878803036965,4.276263770836555,2
12.303331344848743,10.241762339186756,2
-17.703625055261064,-22.184424891289076,0
8.974309803801118,7.0444735923062725,2
-15.564809279277119,9.347139353306773,1
-9.930558745251913,7.438913338911721,1
-7.927612637075603,12.125176844193728,1
-12.006044956350314,13.29014791541304,1
-20.502331940840655,-15.87879523738863,0
-9.645061954772439,14.652808361963292,1
10.920327627958848,8.509266188900142,2
-19.43604511223158,-20.814199941821197,0
10.537299507200144,9.563897718690757,2
15.267732797224678,9.4105202699473,2
-8.869747600892394,4.5746932489726255,1
-17.24687596407624,-23.853351697189623,0
8.895630632254479,14.218516507694606,2
-8.59500954394474,12.354625023757546,1
-20.094486631854483,-21.238337319873196,0
-18.656735726637592,-21.293087380555907,0
-11.67654178486931,7.082736697070666,1
10.79275828918497,9.152644516591405,2
-10.827070179943766,10.301374678473747,1
11.941905685446702,13.088633695863754,2
-9.465315384436572,9.10084148568451,1
-17.109387912537034,-19.705256608557008,0
-11.705845146751736,11.998978161349017,1
-24.22450628880935,-23.315004832268997,0
9.699502018104354,10.451422671880543,2
-6.6913201330387375,7.2296475700627525,1
-19.11332347882924,-21.00831213094954,0
-19.75200733987126,-21.936762638828696,0
7.558300116923116,10.240413803783998,2
-7.316569690611601,7.957594284475322,1
9.148552015022394,7.732254872150386,2
-17.90657303692006,-21.28107790523215,0
9.34392145817367,9.392819021063106,2
8.637865027293909,10.884257225397338,2
-20.492000783494138,-18.264172295837408,0
6.10485864823929,11.87092769006045,2
9.871283079753248,15.386877693825042,2
-20.686940952180176,-18.546482643109883,0
11.093502596907266,9.938631519826686,2
-9.067098193851265,8.205900355915036,1
-20.905667505525148,-16.237102699054596,0
-8.822584091600534,7.722477358602417,1
-20.33128973191645,-22.97478338188126,0
-12.642129367404301,9.20455736909458,1
13.28436757824677,12.952412010065633,2
-19.63308543698846,-24.31212483288246,0
6.497488000543392,12.573215138866555,2
-22.994607239656702,-17.16744506786268,0
7.236301185851198,11.253093030135474,2
-12.31750041420197,-21.739646477278217,0
-18.881677698703403,-19.58418396208881,0
-9.516124668427633,11.023978840707672,1
-8.432961602519038,13.774010777025085,1
-17.274871446755142,-18.34698092035941,0
-16.772398568695337,-21.009669724989344,0
-20.46076249485472,-20.67070063336115,0
-20.81151423006938,-18.952910509623692,0
11.142411883841957,10.643166306028565,2
12.226617205144315,13.345589963270058,2
-20.234798485523388,-19.336586128560853,0
-20.174534884792166,-17.438290830005503,0
7.762059800208359,9.43127905321283,2
-9.32409386954424,8.467465310628281,1
-21.23764024351819,-18.16381669869681,0
12.490362848270642,11.417262100009399,2
-19.150250223996984,-24.653427052235394,0
-10.79533204381837,6.927830771451116,1
9.081637232348884,13.062071666090029,2
-16.977819407211065,-20.496628816579637,0
9.852407770057663,10.039947687072031,2
-13.673367215111908,9.70106252031842,1
-16.211455075045677,-18.34372480639514,0
-16.495563807406327,-18.424808128235483,0
-17.260294639331708,-16.69054110076198,0
-10.788702758411459,10.477366112993348,1
12.439942967377997,8.890359417046069,2
10.918731026311473,9.911668854601515,2
-9.229651929179157,5.893992983003547,1
-4.469001501052758,11.857879197901518,1
-17.633804072119162,-18.745834501372617,0
-21.640929584789774,-16.43503282467931,0
12.654750076569446,11.930946706499517,2
-19.929711020318226,-20.600491204144102,0
-9.626523628604943,8.87364945307555,1
-20.48104910861562,-23.436096867262737,0
8.622003292706527,8.934280708993889,2
-7.412534565225424,9.792526842440667,1
-19.959834084788497,-21.9318863052162,0
8.253744565224846,12.052999920505592,2
13.312126209182843,10.196407346118693,2
-22.539858742510205,-20.573098417628973,0
-22.16491412282203,-18.252940888656784,0
-21.45448726704267,-17.051844309516902,0
-20.001991999448176,-18.232337969676728,0
-4.00564351633008,12.346921586296757,1
-11.647352211141973,10.814894479236035,1
-7.050080751694674,9.359857061488167,1
-17.985864621034477,-19.783391510514274,0
8.135273008546566,7.653208247405045,2
8.982765211005203,10.775582357342893,2
8.39906733808137,10.586944801432981,2
-13.521492343494426,8.032491330341664,1
-22.61905954769421,-20.80393794314933,0
-20.58821480566575,-19.95829833440973,0
-9.257173464708035,9.853205264109352,1
7.509094890616815,14.129801062202365,2
-20.53491280905612,-24.74041076726788,0
9.140725032059501,12.280552657168132,2
11.280733495376138,8.519269619333981,2
-6.8614510508892295,10.193252279250547,1
7.211744904852361,8.566937525554497,2
-20.674345564627387,-20.931938252309344,0
-12.799291091410407,8.58231708254602,1
-22.958667730613364,-21.527519823821482,0
-10.213116744599567,7.432214295464198,1
-9.328028919198923,10.209436472583196,1
-19.559934001700803,-18.502291720729772,0
-16.840470791265695,-19.499507888079545,0
-21.085967253279122,-24.762539753607985,0
10.905842305517579,7.637015315558222,2
-11.994734287645738,10.090776144978735,1
-7.717223437879345,7.752518937953162,1
-22.713834360719776,-18.787881847122097,0
8.910576883049838,8.35768941739386,2
8.81466540073507,13.714565578323201,2
-7.577702623729181,9.858508075664025,1
10.813015866485589,10.741955164038657,2
-9.75516650542232,8.845418172322114,1
8.81208267842867,11.188197497977779,2
-21.46242511936806,-17.91853910880389,0
-20.1819592319744,-17.079160112180045,0
-20.51807580099151,-17.82709157867429,0
10.83713500776521,10.997005372179329,2
-20.08361239433189,-18.697162296969836,0
-12.647781368986562,6.422355986617946,1
-16.743306657000737,-19.195404836668317,0
-12.900386283389043,8.191146232115887,1
-10.279147737203152,11.709476798700786,1
-4.9489281094402005,7.790235629808112,1
-8.90055702036204,6.801935803767098,1
11.383119303291618,9.263739651205338,2
-20.013511041633635,-20.43366825352376,0
-9.556632503097074,11.954266962538275,1
9.342175654864338,7.340435787545443,2
-20.60788775252008,-21.082057853765793,0
-9.843237853942005,6.892609319613131,1
-17.595993141352334,-20.57274611350796,0
-14.508997833926772,-15.365551216376353,0
-11.08577856401578,8.969371730846873,1
-19.195373070596357,-19.45214535244991,0
-19.29426792541762,-22.636445386452944,0
14.748778178171527,10.128252613974364,2
13.517690756233664,13.779348825639063,2
-19.623477456167855,-20.29011857782999,0
-22.60097021986769,-20.94929880245661,0
-6.0094867025302605,9.66614134247917,1
-23.11908296345423,-19.987012365253932,0
-11.66830338158458,12.71924613527225,1
-8.34072238080293,9.786362928315418,1
7.224650020895905,8.122388976351727,2
-8.24201478472402,9.73912290649217,1
-14.749428976027206,5.384514659313362,1
13.470109041366733,8.018373963434549,2
-17.37768969422686,-21.424678000812758,0
9.723230390038799,11.13935520043608,2
-21.298259415222752,-21.47424047124347,0
-20.929237369634663,-16.309575873359815,0
-12.30265688796619,9.106330779192202,1
-22.68746657218696,-21.505889292907177,0
-23.590575905534507,-20.841827166594847,0
14.297825832631446,10.342864789560991,2
-9.146712706785364,11.3477665102542,1
10.891036886880944,10.057813802971157,2
-11.081438320055351,12.654546410243176,1
-17.646952066531306,-19.611829250952493,0
